lat	lon	PwaveProm	PwaveS	PwaveCV	PwaveMed	PwaveMax	PwaveMin	PwindProm	PwindS	PwindCV	PwindMed	PwindMax	PwindMin
15.5	-97.0	15.2145	8.38	55.1	12.0963	47.6067	3.7964	0.0318	0.08	264.33	0.0087	0.8376	0.0

15.5	-96.5	15.2629	8.49	55.6	12.1275	47.9839	5.0202	0.0388	0.13	332.4	0.0068	1.2484	0.0

15.5	-96.0	16.2339	8.84	54.44	13.4168	49.6769	5.0236	0.0739	0.21	279.41	0.009	1.8243	0.0

15.5	-95.5	19.2805	11.1	57.58	16.7708	89.2882	5.5445	0.3163	0.54	171.67	0.0609	4.1624	0.0

15.5	-95.0	22.8085	16.28	71.38	18.6672	121.3868	3.3396	0.6536	0.8	122.39	0.387	4.8085	0.0

15.5	-94.5	19.4893	11.93	61.22	17.403	78.8523	5.9281	0.3523	0.52	147.64	0.113	3.4481	0.0

15.5	-94.0	14.5112	7.62	52.51	12.3557	48.5763	5.226	0.1214	0.25	206.81	0.0204	2.2593	0.0

15.5	-93.5	11.6337	5.87	50.48	9.7789	36.6842	4.5338	0.0261	0.06	247.98	0.0053	0.6674	0.0

16.0	-120.0	31.1532	16.47	52.85	26.0108	103.1658	6.6251	0.2272	0.19	83.33	0.1931	0.943	0.0

16.0	-119.5	31.0011	16.3	52.57	25.8889	101.2733	6.6772	0.2236	0.19	85.95	0.1879	0.9593	0.0

16.0	-119.0	30.8005	16.03	52.06	25.6113	98.7684	6.7284	0.2172	0.19	87.71	0.178	0.9667	0.0001

16.0	-118.5	30.6916	15.76	51.33	25.5055	97.7045	6.7436	0.2061	0.18	88.81	0.1643	0.9238	0.0

16.0	-118.0	30.5333	15.46	50.63	25.4004	96.4474	6.868	0.1954	0.17	89.05	0.1551	0.9312	0.0

16.0	-117.5	30.3305	15.09	49.77	25.3336	94.2955	6.9472	0.1856	0.16	88.32	0.1461	0.9347	0.0

16.0	-117.0	30.0747	14.77	49.1	25.2533	92.1308	6.8989	0.1755	0.15	86.97	0.1385	0.8693	0.0

16.0	-116.5	29.8821	14.39	48.14	25.4894	91.1155	7.0429	0.164	0.14	86.81	0.1322	0.8579	0.0

16.0	-116.0	29.5556	14.02	47.45	25.4342	89.6376	7.1033	0.1539	0.13	87.37	0.1249	0.8609	0.0

16.0	-115.5	29.2354	13.71	46.89	25.1158	87.7787	6.9599	0.1444	0.13	87.61	0.1137	0.8886	0.0

16.0	-115.0	28.8784	13.31	46.11	24.9422	86.0297	7.262	0.1363	0.12	87.52	0.1054	0.8958	0.0

16.0	-114.5	28.4042	12.93	45.51	24.6228	83.2838	7.2642	0.1283	0.11	87.39	0.1025	0.9205	0.0

16.0	-114.0	27.9234	12.55	44.94	24.3996	80.1785	6.9519	0.1213	0.11	87.34	0.1005	0.9254	0.0

16.0	-113.5	27.5358	12.2	44.31	24.2036	77.6221	6.8891	0.1163	0.1	86.93	0.0954	0.8929	0.0

16.0	-113.0	27.217	11.9	43.73	23.9697	75.2302	7.0435	0.1119	0.1	86.44	0.0934	0.8308	0.0

16.0	-112.5	26.9796	11.62	43.07	23.7534	73.1913	7.2864	0.1079	0.1	88.03	0.0879	0.7001	0.0

16.0	-112.0	26.8386	11.56	43.07	23.4882	71.7781	7.3914	0.1038	0.1	91.61	0.0836	0.9348	0.0001

16.0	-111.5	26.6067	11.44	43.0	23.2908	70.2664	7.5305	0.0981	0.09	95.2	0.0785	0.9373	0.0001

16.0	-111.0	26.3138	11.25	42.76	22.9427	68.6064	7.4099	0.0907	0.09	97.82	0.0705	0.7265	0.0

16.0	-110.5	26.0377	11.13	42.75	22.7205	67.2516	7.3628	0.0832	0.08	101.33	0.0633	0.787	0.0

16.0	-110.0	25.5308	10.85	42.49	22.297	65.3002	7.3088	0.0757	0.08	106.1	0.0578	0.7636	0.0

16.0	-109.5	24.9989	10.56	42.25	22.0182	63.135	7.1473	0.0694	0.08	113.45	0.0504	0.7489	0.0

16.0	-109.0	24.4783	10.3	42.08	21.6454	61.3786	7.0777	0.0631	0.08	119.72	0.0432	0.7791	0.0

16.0	-108.5	24.0161	10.08	41.97	21.3811	59.5357	6.9881	0.0574	0.07	122.83	0.0362	0.648	0.0

16.0	-108.0	23.6376	9.89	41.82	21.083	57.7251	6.8402	0.0522	0.06	123.84	0.0329	0.6079	0.0

16.0	-107.5	23.2973	9.75	41.85	20.8262	56.4451	6.6506	0.0473	0.06	123.5	0.0298	0.5209	0.0

16.0	-107.0	22.9567	9.62	41.9	20.5959	55.0972	6.4532	0.0428	0.05	122.38	0.0264	0.4867	0.0

16.0	-106.5	22.6271	9.5	41.99	20.4193	53.6289	6.2411	0.0385	0.05	121.65	0.022	0.3919	0.0

16.0	-106.0	22.2785	9.37	42.07	20.1875	52.3654	6.0879	0.0353	0.04	125.16	0.0203	0.3516	0.0

16.0	-105.5	21.8782	9.22	42.16	19.8898	50.6506	5.9248	0.032	0.04	135.67	0.0166	0.3805	0.0

16.0	-105.0	21.4865	9.08	42.26	19.5662	48.6917	5.6933	0.0298	0.04	143.93	0.0139	0.3963	0.0

16.0	-104.5	21.0882	8.93	42.35	19.0552	48.4377	5.649	0.0288	0.05	161.62	0.0119	0.457	0.0

16.0	-104.0	20.6527	8.81	42.66	18.4326	48.3178	5.5429	0.0281	0.05	191.11	0.0108	0.6947	0.0

16.0	-103.5	20.217	8.68	42.91	17.8169	48.1613	5.3115	0.0276	0.06	200.06	0.0104	0.6554	0.0

16.0	-103.0	19.7449	8.53	43.2	17.2205	47.9394	5.4495	0.0266	0.05	198.42	0.0095	0.5301	0.0

16.0	-102.5	19.2117	8.39	43.67	16.6072	47.5408	5.3421	0.0258	0.05	189.92	0.009	0.4436	0.0

16.0	-102.0	18.6831	8.29	44.4	16.1197	47.2836	5.1924	0.026	0.05	178.06	0.0099	0.4134	0.0

16.0	-101.5	18.1341	8.21	45.29	15.5813	46.9938	5.0797	0.0264	0.05	179.7	0.0105	0.5199	0.0

16.0	-101.0	17.5901	8.15	46.32	15.0828	46.8461	4.883	0.0275	0.05	178.18	0.0118	0.6678	0.0

16.0	-100.5	17.0459	8.13	47.67	14.3972	46.8334	4.6834	0.0276	0.05	176.02	0.0117	0.6753	0.0

16.0	-100.0	16.4936	8.11	49.2	13.744	46.7167	4.5789	0.0278	0.05	170.91	0.0124	0.6434	0.0

16.0	-99.5	15.8849	8.09	50.92	13.0708	46.3618	4.3964	0.0275	0.05	183.56	0.0126	0.6559	0.0

16.0	-99.0	15.1124	8.06	53.35	12.3433	45.7478	4.2181	0.0258	0.06	219.38	0.0104	0.8923	0.0

16.0	-98.5	14.3762	7.9	54.93	11.4929	44.5162	3.9924	0.0229	0.05	213.3	0.0097	0.8519	0.0

16.0	-98.0	14.2133	7.92	55.72	11.3901	45.0255	3.8743	0.0153	0.03	173.69	0.0069	0.3849	0.0

16.0	-95.0	15.1998	9.78	64.37	12.7627	63.8769	2.684	0.5719	0.66	114.8	0.3936	4.1897	0.0

16.0	-94.5	12.3239	6.21	50.37	10.6657	41.268	3.4246	0.205	0.28	137.08	0.093	1.9495	0.0

16.0	-94.0	10.7957	5.51	51.0	9.0786	34.1826	3.7875	0.0292	0.06	195.24	0.0086	0.5934	0.0

16.0	-88.5	0.5674	0.43	75.2	0.4698	2.8509	0.0222	0.0374	0.05	141.19	0.0172	0.5201	0.0

16.0	-88.0	0.9475	0.87	91.72	0.7771	8.7387	0.0125	0.0362	0.06	166.74	0.0161	0.7989	0.0

16.0	-87.5	1.2315	1.14	92.65	0.9794	10.2921	0.0179	0.0431	0.07	150.94	0.0166	0.5663	0.0

16.0	-87.0	1.339	1.26	93.89	1.076	12.9056	0.0345	0.0589	0.08	142.51	0.0244	0.6151	0.0

16.0	-86.5	1.0706	0.88	81.84	0.9308	8.6049	0.0256	0.0545	0.08	142.97	0.0244	0.6175	0.0

16.0	-85.5	1.9735	1.71	86.54	1.677	17.2947	0.1009	0.023	0.03	130.95	0.0111	0.2183	0.0

16.5	-120.0	31.1543	16.24	52.12	26.4751	101.0628	6.548	0.2294	0.18	78.87	0.1955	0.9049	0.0

16.5	-119.5	31.0577	16.04	51.64	26.223	100.9495	6.5854	0.2271	0.18	80.86	0.1882	0.8933	0.0001

16.5	-119.0	30.897	15.83	51.23	25.9394	100.9276	6.6105	0.2228	0.18	81.7	0.1881	0.9223	0.0003

16.5	-118.5	30.6955	15.61	50.84	25.6788	99.9458	6.6626	0.2147	0.18	83.76	0.177	0.9496	0.0001

16.5	-118.0	30.4861	15.38	50.45	25.5373	97.9363	6.7422	0.2051	0.18	86.46	0.1631	0.9125	0.0

16.5	-117.5	30.3798	15.09	49.67	25.6569	95.5282	6.785	0.1953	0.17	88.06	0.1509	0.9181	0.0

16.5	-117.0	30.1062	14.72	48.89	25.5278	93.0423	6.8487	0.1834	0.16	86.66	0.1446	0.8087	0.0

16.5	-116.5	29.7347	14.34	48.22	25.3061	90.5463	6.9465	0.171	0.15	85.2	0.137	0.7908	0.0

16.5	-116.0	29.4995	13.96	47.31	25.3406	88.4875	6.8892	0.1592	0.14	85.02	0.1302	0.7894	0.0

16.5	-115.5	29.1535	13.59	46.6	25.1136	86.613	6.7278	0.1493	0.13	85.92	0.1194	0.8111	0.0001

16.5	-115.0	28.682	13.14	45.81	24.9656	84.1993	6.5453	0.141	0.12	87.49	0.1102	0.8144	0.0

16.5	-114.5	28.1683	12.65	44.91	24.7492	81.3329	7.1052	0.1347	0.12	88.31	0.1039	0.8187	0.0

16.5	-114.0	27.6521	12.23	44.22	24.4823	77.9096	7.1192	0.1277	0.11	88.4	0.0975	0.8272	0.0

16.5	-113.5	27.2895	11.85	43.44	24.2772	74.9522	7.2013	0.121	0.11	88.49	0.0941	0.8169	0.0

16.5	-113.0	27.035	11.59	42.87	24.0213	73.1195	7.3282	0.115	0.1	89.32	0.0917	0.8335	0.0

16.5	-112.5	26.7869	11.38	42.47	23.8752	71.6458	7.5425	0.1091	0.1	92.14	0.0856	0.8223	0.0

16.5	-112.0	26.5599	11.23	42.28	23.4912	70.5793	7.5396	0.103	0.1	95.52	0.0791	0.8454	0.0

16.5	-111.5	26.3137	11.17	42.46	23.1858	69.8805	7.3736	0.0974	0.1	98.94	0.0746	0.9362	0.0

16.5	-111.0	26.0146	11.03	42.41	22.883	68.5233	7.2538	0.0917	0.09	101.75	0.0693	0.9124	0.0

16.5	-110.5	25.7011	10.9	42.4	22.4971	66.6185	7.1662	0.0857	0.09	108.03	0.0638	0.9119	0.0

16.5	-110.0	25.311	10.73	42.38	22.1711	64.5125	7.0258	0.0789	0.09	112.91	0.0594	0.9959	0.0

16.5	-109.5	24.7388	10.43	42.14	21.7314	62.9613	6.9159	0.0719	0.09	122.06	0.052	1.0952	0.0

16.5	-109.0	24.2589	10.16	41.88	21.4383	61.4379	6.9023	0.0657	0.09	132.41	0.0433	1.0221	0.0

16.5	-108.5	23.8374	9.99	41.9	21.2194	60.1574	6.817	0.0605	0.08	133.55	0.0379	0.9362	0.0

16.5	-108.0	23.4737	9.83	41.86	20.9838	58.5416	6.71	0.0568	0.08	132.16	0.0356	0.7076	0.0

16.5	-107.5	23.1561	9.7	41.89	20.7655	56.9328	6.7172	0.0526	0.07	131.19	0.0324	0.6195	0.0

16.5	-107.0	22.8331	9.62	42.12	20.6796	55.4008	6.6858	0.0479	0.06	127.52	0.0295	0.6122	0.0

16.5	-106.5	22.4804	9.5	42.26	20.3942	53.6106	6.4809	0.0435	0.05	125.73	0.0249	0.4635	0.0

16.5	-106.0	22.0884	9.36	42.36	20.2232	52.102	6.2633	0.0394	0.05	131.74	0.0215	0.4309	0.0

16.5	-105.5	21.6704	9.2	42.45	19.96	50.3255	6.0459	0.0358	0.05	140.97	0.0176	0.4506	0.0

16.5	-105.0	21.2135	9.01	42.47	19.409	48.1958	5.8666	0.0334	0.05	150.16	0.0145	0.5147	0.0

16.5	-104.5	20.7281	8.83	42.6	18.7704	47.9699	5.7067	0.0309	0.05	164.47	0.0128	0.5058	0.0

16.5	-104.0	20.2367	8.69	42.95	18.0502	47.7473	5.6185	0.0306	0.06	188.93	0.0121	0.6972	0.0

16.5	-103.5	19.7057	8.54	43.32	17.2407	47.3228	5.5654	0.0302	0.06	203.85	0.0116	0.7602	0.0

16.5	-103.0	19.1308	8.35	43.67	16.5297	46.9827	5.4881	0.0285	0.06	208.77	0.0103	0.7828	0.0

16.5	-102.5	18.5042	8.21	44.36	15.9553	46.7559	5.329	0.0288	0.06	196.36	0.0117	0.7316	0.0

16.5	-102.0	17.858	8.09	45.29	15.3932	46.423	5.1248	0.0278	0.05	183.68	0.0123	0.5325	0.0

16.5	-101.5	17.2214	8.01	46.53	14.6768	46.2528	4.8567	0.0278	0.05	165.23	0.0124	0.3887	0.0

16.5	-101.0	16.6054	7.96	47.95	13.9676	46.1781	4.5793	0.0299	0.04	148.99	0.0135	0.4755	0.0

16.5	-100.5	15.9038	7.9	49.7	13.2058	45.8949	4.3533	0.028	0.04	156.21	0.0117	0.4516	0.0

16.5	-100.0	15.0231	7.75	51.59	12.3461	45.208	4.1727	0.0271	0.04	143.3	0.0118	0.2838	0.0

16.5	-99.5	13.3023	7.37	55.38	10.6306	41.9232	3.9349	0.0159	0.02	143.47	0.0068	0.2118	0.0

16.5	-99.0	12.2478	7.23	59.04	9.5238	40.6511	3.4236	0.015	0.02	159.33	0.0046	0.2433	0.0

16.5	-88.0	1.4516	1.2	82.96	1.21	9.7765	0.0391	0.0966	0.13	135.84	0.0515	1.2016	0.0

16.5	-87.5	2.1783	1.82	83.74	1.7761	14.4288	0.0479	0.1047	0.13	121.8	0.0556	1.0039	0.0

16.5	-87.0	2.3867	2.0	83.71	1.9785	18.8948	0.064	0.1207	0.14	118.56	0.0622	0.9231	0.0

16.5	-86.5	2.3711	1.89	79.8	2.0862	18.92	0.0697	0.1318	0.15	113.47	0.0723	1.0253	0.0

16.5	-86.0	3.0176	2.18	72.39	2.7362	20.4077	0.1745	0.1325	0.15	110.61	0.0799	1.0337	0.0

16.5	-85.5	3.5053	2.53	72.24	3.2181	23.4124	0.2619	0.1221	0.13	106.42	0.0788	0.9407	0.0

16.5	-85.0	3.6959	2.7	73.13	3.4373	25.066	0.3172	0.1142	0.12	107.39	0.0771	0.9638	0.0

17.0	-120.0	30.9556	15.94	51.48	27.1058	104.5076	6.4812	0.2264	0.17	75.48	0.1971	0.9154	0.0

17.0	-119.5	30.8662	15.73	50.96	26.7922	104.5017	6.5087	0.2243	0.17	76.35	0.1936	0.8735	0.0002

17.0	-119.0	30.6872	15.56	50.71	26.447	103.2013	6.556	0.2206	0.17	76.76	0.1898	0.8406	0.0004

17.0	-118.5	30.5138	15.38	50.41	26.049	101.5613	6.5746	0.2146	0.17	77.37	0.181	0.8308	0.0

17.0	-118.0	30.3944	15.19	49.96	25.8186	99.1213	6.6638	0.2071	0.17	79.74	0.1676	0.8231	0.0001

17.0	-117.5	30.213	14.92	49.38	25.728	96.321	6.7637	0.1982	0.16	82.46	0.1575	0.8395	0.0001

17.0	-117.0	29.9992	14.64	48.82	25.6425	93.892	6.824	0.1869	0.16	84.45	0.1438	0.8243	0.0

17.0	-116.5	29.6717	14.34	48.32	25.3534	91.4323	6.9389	0.1759	0.15	85.06	0.137	0.8298	0.0

17.0	-116.0	29.3609	13.97	47.59	25.2172	89.0552	6.7676	0.1646	0.14	84.82	0.1282	0.7794	0.0

17.0	-115.5	29.0581	13.57	46.69	25.3323	86.9694	6.6024	0.1545	0.13	85.27	0.1214	0.7181	0.0

17.0	-115.0	28.46	13.03	45.78	24.9915	83.823	6.3656	0.1451	0.13	86.99	0.112	0.7335	0.0

17.0	-114.5	27.6983	12.36	44.64	24.5639	79.2278	7.3504	0.138	0.12	89.86	0.103	0.7817	0.0

17.0	-114.0	27.2906	11.85	43.43	24.3767	75.1425	7.2744	0.1332	0.12	93.55	0.0981	1.1293	0.0

17.0	-113.5	27.0375	11.53	42.65	24.2756	72.4001	7.4249	0.1273	0.12	95.7	0.0991	1.3537	0.0002

17.0	-113.0	26.833	11.34	42.25	24.2298	71.2214	7.636	0.1186	0.11	96.73	0.0914	0.987	0.0001

17.0	-112.5	26.6411	11.25	42.22	23.8252	70.9111	7.6264	0.1102	0.11	101.16	0.0832	1.2574	0.0

17.0	-112.0	26.423	11.15	42.19	23.5074	70.6518	7.4825	0.1023	0.11	107.07	0.0751	1.3782	0.0

17.0	-111.5	26.15	11.05	42.27	23.1346	70.0341	7.3022	0.0967	0.1	108.45	0.0713	1.2017	0.0

17.0	-111.0	25.8181	10.94	42.36	22.7418	68.6496	7.0987	0.0922	0.1	106.29	0.0688	1.2558	0.0

17.0	-110.5	25.4574	10.79	42.4	22.5042	66.2268	6.9055	0.088	0.1	112.59	0.0667	1.0933	0.0

17.0	-110.0	24.9288	10.5	42.11	22.0293	64.7407	6.8605	0.0821	0.1	124.38	0.06	1.358	0.0

17.0	-109.5	24.4424	10.27	42.04	21.5987	63.5854	6.7489	0.0757	0.1	134.55	0.0528	1.3814	0.0

17.0	-109.0	24.0341	10.01	41.66	21.2701	62.231	6.6654	0.0703	0.1	147.87	0.0466	1.394	0.0

17.0	-108.5	23.6892	9.87	41.68	20.9948	60.8265	6.6758	0.0657	0.1	145.52	0.0417	1.2699	0.0

17.0	-108.0	23.3839	9.78	41.81	20.8194	59.5186	6.5797	0.0624	0.09	137.3	0.0387	0.9471	0.0

17.0	-107.5	23.0677	9.71	42.1	20.7052	58.1263	6.5263	0.0589	0.08	135.25	0.0358	0.7797	0.0

17.0	-107.0	22.7237	9.63	42.37	20.586	56.6159	6.5712	0.0547	0.07	130.65	0.033	0.7062	0.0

17.0	-106.5	22.3618	9.51	42.52	20.3725	54.9314	6.5512	0.0502	0.06	127.86	0.0294	0.552	0.0

17.0	-106.0	21.93	9.36	42.67	20.0697	52.9648	6.4479	0.0462	0.06	130.86	0.0247	0.5841	0.0

17.0	-105.5	21.4415	9.15	42.66	19.8448	50.3308	6.3035	0.0421	0.06	141.76	0.02	0.5624	0.0

17.0	-105.0	20.9422	8.94	42.68	19.1748	47.6348	6.095	0.0377	0.06	155.64	0.0161	0.633	0.0

17.0	-104.5	20.3536	8.71	42.78	18.3874	47.1526	5.9489	0.035	0.06	167.18	0.0138	0.6072	0.0

17.0	-104.0	19.7246	8.5	43.09	17.5886	46.829	5.9043	0.035	0.06	184.33	0.0135	0.7053	0.0

17.0	-103.5	19.0888	8.31	43.55	16.5743	46.4624	5.9295	0.033	0.07	202.74	0.0115	0.8063	0.0

17.0	-103.0	18.3933	8.12	44.17	15.8756	46.1223	5.9501	0.0344	0.07	189.9	0.013	0.739	0.0

17.0	-102.5	17.5801	7.97	45.35	15.0837	45.7751	5.7732	0.0323	0.06	192.89	0.0124	0.6443	0.0

17.0	-102.0	16.7606	7.89	47.06	14.2288	45.5317	5.1902	0.0279	0.05	194.67	0.0123	0.5872	0.0

17.0	-101.5	15.91	7.8	49.04	13.3584	45.1797	4.7514	0.0292	0.05	179.61	0.0131	0.6084	0.0

17.0	-101.0	15.5472	7.81	50.22	12.8625	45.4063	4.4586	0.0256	0.04	143.86	0.0126	0.3099	0.0

17.0	-100.5	14.1871	7.65	53.92	11.5106	44.2119	3.9091	0.0111	0.02	158.14	0.0042	0.1847	0.0

17.0	-88.0	1.5368	1.16	75.25	1.3274	8.2869	0.0679	0.0808	0.11	134.82	0.0471	1.0249	0.0

17.0	-87.5	2.9018	2.08	71.85	2.6125	12.902	0.1016	0.1231	0.13	109.63	0.0747	0.9776	0.0

17.0	-87.0	3.3856	2.43	71.69	3.0494	19.1396	0.1086	0.1331	0.14	108.13	0.0829	1.0338	0.0

17.0	-86.5	3.6992	2.62	70.75	3.3288	22.8998	0.1244	0.1373	0.14	102.99	0.0894	0.9125	0.0

17.0	-86.0	3.9333	2.76	70.13	3.6581	24.3131	0.1946	0.1388	0.14	100.85	0.096	0.9636	0.0

17.0	-85.5	4.1195	2.88	69.98	3.8753	26.0285	0.335	0.1357	0.13	99.12	0.0982	1.1106	0.0

17.0	-85.0	4.3771	3.04	69.56	4.1078	27.4054	0.44	0.1337	0.13	96.43	0.0968	1.1978	0.0

17.5	-120.0	30.578	15.8	51.68	26.7598	108.4847	6.4363	0.2146	0.16	73.05	0.1902	0.8168	0.0

17.5	-119.5	30.414	15.58	51.24	26.6579	107.2503	6.4634	0.2115	0.16	73.55	0.1855	0.8369	0.0

17.5	-119.0	30.3575	15.42	50.79	26.3821	104.8764	6.4697	0.2086	0.15	73.91	0.1812	0.8195	0.0004

17.5	-118.5	30.212	15.2	50.3	26.1068	101.7812	6.5209	0.205	0.15	74.14	0.1774	0.7738	0.0004

17.5	-118.0	30.1495	14.97	49.66	25.9828	98.8121	6.6189	0.1999	0.15	75.6	0.165	0.7831	0.0

17.5	-117.5	30.0013	14.72	49.06	25.8141	96.3259	6.6828	0.192	0.15	78.23	0.1527	0.7867	0.0005

17.5	-117.0	29.7905	14.47	48.58	25.7252	93.6383	6.81	0.1829	0.15	81.11	0.1432	0.7544	0.0

17.5	-116.5	29.5265	14.21	48.12	25.554	91.3142	6.847	0.1745	0.15	83.66	0.1336	0.7298	0.0

17.5	-116.0	29.2374	13.92	47.62	25.3071	89.5783	6.6772	0.1641	0.14	85.18	0.1243	0.7054	0.0

17.5	-115.5	28.8579	13.58	47.05	25.2854	87.3761	6.5074	0.1538	0.13	86.29	0.1152	0.6811	0.0

17.5	-115.0	28.1391	12.96	46.06	24.8351	83.4004	6.2414	0.1445	0.13	89.05	0.11	0.8208	0.0001

17.5	-114.5	27.0614	11.9	43.96	24.3836	75.7303	7.1755	0.1372	0.13	96.13	0.1009	1.1759	0.0

17.5	-114.0	26.7592	11.43	42.73	24.2512	71.3102	7.3725	0.1318	0.14	102.95	0.097	1.423	0.0

17.5	-113.5	26.7192	11.28	42.2	24.1679	70.2398	7.4897	0.1254	0.13	106.15	0.092	1.4951	0.0

17.5	-113.0	26.7038	11.3	42.32	24.1716	70.7962	7.5861	0.1168	0.12	105.51	0.0862	1.5315	0.0

17.5	-112.5	26.5535	11.27	42.44	23.8364	71.247	7.6131	0.1099	0.13	117.36	0.079	1.6053	0.0

17.5	-112.0	26.3324	11.17	42.43	23.4658	71.2709	7.4839	0.1023	0.12	120.95	0.0721	1.6108	0.0

17.5	-111.5	26.0422	11.06	42.48	23.1062	70.6098	7.2464	0.096	0.12	127.01	0.0697	2.0975	0.0

17.5	-111.0	25.4058	10.77	42.38	22.5595	67.9938	6.9209	0.0906	0.11	120.17	0.0676	1.6138	0.0

17.5	-110.5	24.8658	10.46	42.08	22.1298	64.8217	6.7092	0.087	0.11	126.37	0.0624	1.3387	0.0001

17.5	-110.0	24.4363	10.3	42.15	21.6463	64.255	6.6726	0.0822	0.11	139.09	0.0565	1.4592	0.0

17.5	-109.5	24.1008	10.05	41.7	21.4613	63.3698	6.5621	0.0779	0.12	149.44	0.0516	1.5453	0.0

17.5	-109.0	23.8212	9.9	41.54	21.2474	62.4708	6.4892	0.0738	0.12	162.59	0.0482	1.7064	0.0

17.5	-108.5	23.5897	9.8	41.56	21.105	61.5731	6.5081	0.0709	0.11	159.47	0.0442	1.5969	0.0

17.5	-108.0	23.3382	9.77	41.86	20.8392	60.5675	6.4205	0.0678	0.1	151.41	0.0418	1.2832	0.0

17.5	-107.5	23.0139	9.73	42.27	20.5993	59.2091	6.3667	0.0636	0.09	141.71	0.0371	0.9965	0.0

17.5	-107.0	22.6286	9.63	42.57	20.3368	57.9752	6.4186	0.0605	0.08	134.09	0.0354	0.8138	0.0

17.5	-106.5	22.1917	9.46	42.62	20.158	56.5906	6.4012	0.0578	0.07	129.19	0.0339	0.6364	0.0

17.5	-106.0	21.7343	9.27	42.64	19.8812	54.822	6.3031	0.0542	0.07	132.26	0.0304	0.5575	0.0

17.5	-105.5	21.1844	9.04	42.67	19.5454	51.7789	6.2154	0.049	0.07	141.52	0.0222	0.5415	0.0

17.5	-105.0	20.5644	8.78	42.69	18.7702	47.1248	6.1315	0.0427	0.07	155.59	0.0165	0.5352	0.0

17.5	-104.5	19.8499	8.51	42.85	17.8974	46.1807	6.0496	0.039	0.07	171.2	0.0136	0.5999	0.0

17.5	-104.0	19.0577	8.25	43.29	16.8655	45.8728	5.9908	0.0367	0.07	184.18	0.012	0.6493	0.0

17.5	-103.5	18.2117	8.01	43.98	15.719	45.5773	5.9535	0.0409	0.07	172.37	0.0153	0.6692	0.0

17.5	-103.0	17.2734	7.83	45.33	14.7496	45.1955	5.812	0.039	0.07	186.16	0.0138	0.6242	0.0

17.5	-102.5	16.105	7.67	47.62	13.5674	44.5976	5.3089	0.0294	0.06	200.31	0.01	0.565	0.0

17.5	-102.0	14.8041	7.54	50.9	12.3188	43.8008	4.6491	0.0177	0.04	199.65	0.007	0.4113	0.0

17.5	-101.5	12.6728	6.89	54.37	10.3208	39.6778	3.8221	0.0065	0.01	155.13	0.0032	0.0965	0.0

17.5	-88.0	1.3214	0.98	74.36	1.177	8.6271	0.0743	0.0999	0.12	116.29	0.0654	1.1506	0.0

17.5	-87.5	3.2675	2.31	70.57	3.0602	15.217	0.1267	0.1285	0.13	101.4	0.0862	0.9185	0.0

17.5	-87.0	3.8099	2.61	68.49	3.5394	18.5683	0.1262	0.1385	0.13	95.79	0.1013	0.9787	0.0

17.5	-86.5	4.138	2.85	68.76	3.7318	23.0081	0.1655	0.1444	0.13	92.83	0.1068	1.0059	0.0

17.5	-86.0	4.3552	2.98	68.49	4.1161	24.8403	0.2902	0.1446	0.13	91.86	0.1122	1.1093	0.0

17.5	-85.5	4.5742	3.11	68.01	4.2871	26.2602	0.4249	0.1478	0.13	91.1	0.1168	1.1834	0.0

17.5	-85.0	4.8091	3.26	67.72	4.5178	27.27	0.4398	0.151	0.14	89.6	0.1188	1.1867	0.0

18.0	-120.0	30.2585	15.81	52.24	26.084	111.9578	6.4417	0.2026	0.14	71.2	0.1813	0.7688	0.0

18.0	-119.5	30.1261	15.56	51.65	25.9184	109.6482	6.4469	0.1992	0.14	72.37	0.1753	0.83	0.0

18.0	-119.0	29.9855	15.32	51.08	25.7802	106.1564	6.4705	0.196	0.14	73.11	0.17	0.8154	0.0

18.0	-118.5	29.9439	15.13	50.52	25.878	102.8494	6.4662	0.193	0.14	73.14	0.1658	0.7652	0.0001

18.0	-118.0	29.8018	14.88	49.92	25.6574	99.6858	6.5602	0.1899	0.14	73.56	0.1604	0.7525	0.0001

18.0	-117.5	29.6766	14.58	49.14	25.541	96.8325	6.6887	0.1841	0.14	75.38	0.1553	0.6995	0.0001

18.0	-117.0	29.5057	14.35	48.62	25.3085	94.3505	6.7753	0.177	0.14	78.71	0.1435	0.6927	0.0

18.0	-116.5	29.2398	14.08	48.14	25.165	91.9897	6.7865	0.1695	0.14	81.48	0.1328	0.6864	0.0

18.0	-116.0	28.9363	13.8	47.69	25.0844	89.8	6.604	0.161	0.14	84.61	0.1241	0.7608	0.0

18.0	-115.5	28.6043	13.52	47.27	24.9144	87.7978	6.4364	0.1513	0.13	88.36	0.1158	0.8047	0.0

18.0	-115.0	27.5444	12.68	46.04	24.2463	82.2124	6.1115	0.1422	0.13	94.84	0.1068	0.9647	0.0001

18.0	-114.5	25.3835	10.74	42.3	23.0575	66.9538	6.6984	0.1359	0.15	106.9	0.0962	1.3512	0.0

